Log file open, 12/15/22 03:05:08
[2022.12.14-18.05.11:071][  0]LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
[2022.12.14-18.05.11:071][  0]LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
[2022.12.14-18.05.11:071][  0]LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
[2022.12.14-18.05.11:071][  0]LogMeshReduction: No distributed automatic mesh merging module available
[2022.12.14-18.05.11:071][  0]LogMeshMerging: No distributed automatic mesh merging module available
[2022.12.14-18.05.11:121][  0]LogNetVersion: FirstGame 1.0.0, NetCL: 23058290, EngineNetVer: 30, GameNetVer: 0 (Checksum: 1412329356)
[2022.12.14-18.05.11:306][  0]LogUObjectArray: 20936 objects as part of root set at end of initial load.
[2022.12.14-18.05.11:306][  0]LogUObjectAllocator: 5786176 out of 0 bytes used by permanent object pool.
[2022.12.14-18.05.11:306][  0]LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
[2022.12.14-18.05.11:325][  0]LogSlate: Border
[2022.12.14-18.05.11:325][  0]LogSlate: BreadcrumbButton
[2022.12.14-18.05.11:325][  0]LogSlate: Brushes.Title
[2022.12.14-18.05.11:325][  0]LogSlate: Default
[2022.12.14-18.05.11:325][  0]LogSlate: Icons.Save
[2022.12.14-18.05.11:325][  0]LogSlate: Icons.Toolbar.Settings
[2022.12.14-18.05.11:325][  0]LogSlate: ListView
[2022.12.14-18.05.11:325][  0]LogSlate: SoftwareCursor_CardinalCross
[2022.12.14-18.05.11:325][  0]LogSlate: SoftwareCursor_Grab
[2022.12.14-18.05.11:325][  0]LogSlate: TableView.DarkRow
[2022.12.14-18.05.11:325][  0]LogSlate: TableView.Row
[2022.12.14-18.05.11:325][  0]LogSlate: TreeView
[2022.12.14-18.05.11:598][  0]LogPython: Using Python 3.9.7
[2022.12.14-18.05.11:665][  0]LogTurnkeySupport: Completed device detection: Code = 0
[2022.12.14-18.05.12:100][  0]LogAudio: Display: Registering Engine Module Parameter Interfaces...
[2022.12.14-18.05.12:111][  0]LogMetasoundEngine: MetaSound Engine Initialized
[2022.12.14-18.05.12:191][  0]LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 9FCEBF5448737BC9EAD99BBB7A0CDFE9 | Instance: E1C1D51D4A1E86B62AB54A9CDF320149 (DESKTOP-BRBNSFU-42908).
[2022.12.14-18.05.12:267][  0]LogTcpMessaging: Initializing TcpMessaging bridge
[2022.12.14-18.05.12:271][  0]LogUdpMessaging: Initializing bridge on interface 0.0.0.0:0 to multicast group 230.0.0.1:6666.
[2022.12.14-18.05.12:272][  0]LogUdpMessaging: Display: Added local interface '192.168.0.20' to multicast group '230.0.0.1:6666'
[2022.12.14-18.05.12:471][  0]LogOpenImageDenoise: OIDN starting up
[2022.12.14-18.05.12:496][  0]LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
[2022.12.14-18.05.12:510][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2022.12.14-18.05.12:510][  0]LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
[2022.12.14-18.05.12:643][  0]SourceControl: 소스 컨트롤이 꺼졌습니다.
[2022.12.14-18.05.12:646][  0]SourceControl: 소스 컨트롤이 꺼졌습니다.
[2022.12.14-18.05.12:654][  0]LogUProjectInfo: Found projects:
[2022.12.14-18.05.12:656][  0]SourceControl: 소스 컨트롤이 꺼졌습니다.
[2022.12.14-18.05.12:809][  0]LogCollectionManager: Loaded 0 collections in 0.001433 seconds
[2022.12.14-18.05.12:810][  0]LogFileCache: Scanning file cache for directory 'C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Saved/Collections/' took 0.00s
[2022.12.14-18.05.12:811][  0]LogFileCache: Scanning file cache for directory 'C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Content/Developers/sojun/Collections/' took 0.00s
[2022.12.14-18.05.12:812][  0]LogFileCache: Scanning file cache for directory 'C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Content/Collections/' took 0.00s
[2022.12.14-18.05.13:052][  0]LogEngine: Initializing Engine...
[2022.12.14-18.05.13:058][  0]LogStylusInput: Initializing StylusInput subsystem.
[2022.12.14-18.05.13:058][  0]LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
[2022.12.14-18.05.13:060][  0]LogMaterial: Display: Missing cached shadermap for WireframeMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 659A670D7B11155B33FE0FA74538AE00DC88D168), compiling. Is special engine material.
[2022.12.14-18.05.13:062][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 4ABC2C9B617E4C5A1CA054C0D5DCCB7323F80FAD), compiling. Is special engine material.
[2022.12.14-18.05.13:064][  0]LogMaterial: Display: Missing cached shadermap for LevelColorationUnlitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: 20B27FE1E4D6668032DE64CE896209668496D669), compiling. Is special engine material.
[2022.12.14-18.05.13:066][  0]LogMaterial: Display: Missing cached shadermap for MAT_LevelColorationLitLightmapUV in PCD3D_SM6, Default, SM6 (DDC key hash: 12689C2CC98FF07D2F2171D168A44FFE5FCD93F7), compiling. Is special engine material.
[2022.12.14-18.05.13:068][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationLitMaterial in PCD3D_SM6, Default, SM6 (DDC key hash: CA9635B74B6E5CE85B8A89CDC051075CCABCA393), compiling. Is special engine material.
[2022.12.14-18.05.13:070][  0]LogMaterial: Display: Missing cached shadermap for ShadedLevelColorationUnlitMateri in PCD3D_SM6, Default, SM6 (DDC key hash: EDE48AA4156A5667C76AFB7EAA77569B323E8CBE), compiling. Is special engine material.
[2022.12.14-18.05.13:118][  0]LogInit: Initializing FReadOnlyCVARCache
[2022.12.14-18.05.13:128][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.14-18.05.13:140][  0]LogAIModule: Creating AISystem for world Untitled
[2022.12.14-18.05.13:141][  0]LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
[2022.12.14-18.05.13:141][  0]LogInit: Texture streaming: Enabled
[2022.12.14-18.05.13:155][  0]LogAnalytics: Display: [UEEditor.Rocket.Release] APIServer = https://datarouter.ol.epicgames.com/. AppVersion = 5.1.0-23058290+++UE5+Release-5.1
[2022.12.14-18.05.13:166][  0]LogAudio: Display: Initializing Audio Device Manager...
[2022.12.14-18.05.13:176][  0]LogAudio: Display: Loading Default Audio Settings Objects...
[2022.12.14-18.05.13:177][  0]LogAudio: Display: No default SoundConcurrencyObject specified (or failed to load).
[2022.12.14-18.05.13:178][  0]LogAudio: Display: AudioInfo: 'BINKA' Registered
[2022.12.14-18.05.13:179][  0]LogAudio: Display: AudioInfo: 'PCM' Registered
[2022.12.14-18.05.13:179][  0]LogAudio: Display: AudioInfo: 'ADPCM' Registered
[2022.12.14-18.05.13:179][  0]LogAudio: Display: AudioInfo: 'OGG' Registered
[2022.12.14-18.05.13:179][  0]LogAudio: Display: AudioInfo: 'OPUS' Registered
[2022.12.14-18.05.13:179][  0]LogAudio: Display: Audio Device Manager Initialized
[2022.12.14-18.05.13:179][  0]LogAudio: Display: Creating Audio Device:                 Id: 1, Scope: Shared, Realtime: True
[2022.12.14-18.05.13:179][  0]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.14-18.05.13:179][  0]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.14-18.05.13:179][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.14-18.05.13:179][  0]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.14-18.05.13:179][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.14-18.05.13:179][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.14-18.05.13:179][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.14-18.05.13:179][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.14-18.05.13:179][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.14-18.05.13:179][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.14-18.05.13:179][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.14-18.05.13:185][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.14-18.05.13:213][  0]LogAudioMixer: Display: Using Audio Hardware Device 스피커(Realtek(R) Audio)
[2022.12.14-18.05.13:213][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.14-18.05.13:215][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.14-18.05.13:215][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.14-18.05.13:216][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2022.12.14-18.05.13:216][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=1
[2022.12.14-18.05.13:217][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2022.12.14-18.05.13:217][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2022.12.14-18.05.13:217][  0]LogInit: FAudioDevice initialized.
[2022.12.14-18.05.13:217][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2022.12.14-18.05.13:226][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2022.12.14-18.05.13:230][  0]LogLiveCoding: Display: Starting LiveCoding
[2022.12.14-18.05.13:230][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2022.12.14-18.05.13:231][  0]LogLiveCoding: Display: First instance in process group "UE_FirstGame_0x7c1c3c26", spawning console
[2022.12.14-18.05.13:236][  0]LogLiveCoding: Display: Waiting for server
[2022.12.14-18.05.13:568][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2022.12.14-18.05.13:588][  0]LogInit: Transaction tracking system initialized
[2022.12.14-18.05.13:609][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded ../../../../../../Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Saved/SourceControl/UncontrolledChangelists.json
[2022.12.14-18.05.13:609][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2022.12.14-18.05.13:614][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.00441 seconds (Found 115 uncontrolled assets)
[2022.12.14-18.05.13:633][  0]BlueprintLog: New page: 에디터 로드
[2022.12.14-18.05.13:728][  0]LocalizationService: 현지화 서비스가 비활성화되었습니다.
[2022.12.14-18.05.13:751][  0]TimingProfiler: Initialize
[2022.12.14-18.05.13:751][  0]TimingProfiler: OnSessionChanged
[2022.12.14-18.05.13:751][  0]LoadingProfiler: Initialize
[2022.12.14-18.05.13:751][  0]LoadingProfiler: OnSessionChanged
[2022.12.14-18.05.13:751][  0]NetworkingProfiler: Initialize
[2022.12.14-18.05.13:751][  0]NetworkingProfiler: OnSessionChanged
[2022.12.14-18.05.13:751][  0]MemoryProfiler: Initialize
[2022.12.14-18.05.13:751][  0]MemoryProfiler: OnSessionChanged
[2022.12.14-18.05.13:917][  0]LogFileCache: Scanning file cache for directory 'C:/Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Content/' took 0.00s
[2022.12.14-18.05.13:965][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2022.12.14-18.05.14:029][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2022.12.14-18.05.14:118][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2022.12.14-18.05.14:120][  0]SourceControl: 소스 컨트롤이 꺼졌습니다.
[2022.12.14-18.05.14:120][  0]LogUnrealEdMisc: Loading editor; pre map load, took 5.521
[2022.12.14-18.05.14:121][  0]Cmd: MAP LOAD FILE="../../../Engine/Content/Maps/Templates/OpenWorld.umap" TEMPLATE=1 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.14-18.05.14:121][  0]LightingResults: New page: 라이팅 빌드
[2022.12.14-18.05.14:123][  0]LogWorld: UWorld::CleanupWorld for Untitled, bSessionEnded=true, bCleanupResources=true
[2022.12.14-18.05.14:123][  0]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.14-18.05.14:123][  0]MapCheck: New page: 맵 체크
[2022.12.14-18.05.14:123][  0]LightingResults: New page: 라이팅 빌드
[2022.12.14-18.05.14:127][  0]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.14-18.05.14:130][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.24ms
[2022.12.14-18.05.14:133][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled_1'.
[2022.12.14-18.05.14:133][  0]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.14-18.05.14:134][  0]LogAIModule: Creating AISystem for world Untitled_1
[2022.12.14-18.05.14:134][  0]LogWorldPartition: ULevel::OnLevelLoaded(Untitled_1)(bIsOwningWorldGameWorld=0, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2022.12.14-18.05.14:134][  0]LogWorldPartition: Display: WorldPartition initialize started...
[2022.12.14-18.05.14:134][  0]LogWorldPartition: UWorldPartition::Initialize(Asset=Untitled_1, IsEditor=1, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2022.12.14-18.05.14:407][  0]LogContentBundle: [Container: Untitled_1] Creating new contrainer.
[2022.12.14-18.05.14:408][  0]LogWorldPartition: Display: WorldPartition initialize took 272 ms
[2022.12.14-18.05.14:663][  0]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.14-18.05.14:746][  0]LogUObjectHash: Compacting FUObjectHashTables data took   0.28ms
[2022.12.14-18.05.14:747][  0]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.14-18.05.14:753][  0]MapCheck: 맵 체크 완료: 오류 0 회, 경고 0 회, 소요 시간 6.578ms.
[2022.12.14-18.05.14:753][  0]LogFileHelpers: Loading map 'OpenWorld' took 0.633
[2022.12.14-18.05.14:760][  0]LogUnrealEdMisc: Total Editor Startup Time, took 6.161
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: ================================================
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: Total job queries 0, among them cache hits 0 (0.00%)
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: Tracking 0 distinct input hashes that result in 0 distinct outputs (0.00%)
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: RAM used: 0.00 MB (0.00 GB) of 3276.80 MB (3.20 GB) budget. Usage: 0.00%
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2022.12.14-18.05.14:760][  0]LogShaderCompilers: Display: ================================================
[2022.12.14-18.05.14:820][  0]LogWindowsTextInputMethodSystem: Activated input method: 한국어(대한민국) - Microsoft 입력기 (TSF IME).
[2022.12.14-18.05.14:842][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.14-18.05.14:845][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.14-18.05.14:848][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.14-18.05.14:850][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.14-18.05.14:874][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2022.12.14-18.05.14:874][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2022.12.14-18.05.14:874][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2022.12.14-18.05.14:875][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2022.12.14-18.05.14:875][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2022.12.14-18.05.14:876][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2022.12.14-18.05.14:876][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2022.12.14-18.05.14:876][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2022.12.14-18.05.14:877][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2022.12.14-18.05.14:877][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2022.12.14-18.05.14:943][  0]LogSlate: Took 0.001118 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/NanumGothic.ttf' (4243K)
[2022.12.14-18.05.14:943][  0]LogSlate: Took 0.000108 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2022.12.14-18.05.14:945][  0]LogSlate: Took 0.000162 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2022.12.14-18.05.14:945][  0]LogSlate: Took 0.000099 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2022.12.14-18.05.14:946][  0]LogSlate: Took 0.001037 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/NanumGothicBold.ttf' (4188K)
[2022.12.14-18.05.14:947][  0]LogSlate: Took 0.000944 seconds to synchronously load lazily loaded font '../../../Engine/Content/Editor/Slate/Fonts/NanumGothicExtraBold.ttf' (4074K)
[2022.12.14-18.05.14:958][  0]LogViewport: Scene viewport resized to 2038x1254, mode Windowed.
[2022.12.14-18.05.15:238][  0]LogStall: Startup...
[2022.12.14-18.05.15:238][  0]LogStall: Startup complete.
[2022.12.14-18.05.15:244][  0]LogLoad: (Engine Initialization) Total time: 6.65 seconds
[2022.12.14-18.05.15:244][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2022.12.14-18.05.15:272][  0]LogAssetRegistry: Asset discovery search completed in 4.6962 seconds
[2022.12.14-18.05.15:276][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000004 seconds (updated 0 objects)
[2022.12.14-18.05.15:371][  0]LogTurnkeySupport: Turnkey Device: Win64@DESKTOP-BRBNSFU: (Name=DESKTOP-BRBNSFU, Type=Computer, Status=Valid, , Flags="Device_InstallSoftwareValid")
[2022.12.14-18.05.15:373][  0]LogContentStreaming: Texture pool size now 1000 MB
[2022.12.14-18.05.16:266][ 81]LogSlate: Took 0.000078 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2022.12.14-18.05.20:807][594]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/Props/SM_Crate.SM_Crate) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2022.12.14-18.05.20:816][594]LogAssetEditorSubsystem: Opening Asset editor for StaticMesh /Game/Props/SM_Crate.SM_Crate
[2022.12.14-18.05.20:822][594]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.14-18.05.20:980][594]LogPackageName: Warning: FPackagePath::TryFromMountedName was passed an ObjectPath (/Game/Props/T_Ribbing_N.T_Ribbing_N) rather than a PackageName or FilePath; it will be converted to the PackageName. Accepting ObjectPaths is deprecated behavior and will be removed in a future release; TryFromMountedName will fail on ObjectPaths.
[2022.12.14-18.05.20:980][594]LogAssetEditorSubsystem: Opening Asset editor for Texture2D /Game/Props/T_Ribbing_N.T_Ribbing_N
[2022.12.14-18.05.21:029][594]LogViewport: Scene viewport resized to 1905x1250, mode Windowed.
[2022.12.14-18.05.22:923][811]LogViewport: Scene viewport resized to 1877x1254, mode Windowed.
[2022.12.14-18.05.27:148][300]LogSlate: Took 0.000228 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2022.12.14-18.05.29:014][518]LogUObjectHash: Compacting FUObjectHashTables data took   0.27ms
[2022.12.14-18.05.29:042][518]LogAssetEditorSubsystem: Opening Asset editor for World /Game/Maps/Valley.Valley
[2022.12.14-18.05.29:042][518]Cmd: MAP LOAD FILE="../../../../../../Users/sojun/OneDrive/문서/Unreal Projects/FirstGame/FirstGame/Content/Maps/Valley.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.14-18.05.29:042][518]LightingResults: New page: 라이팅 빌드
[2022.12.14-18.05.29:042][518]LoadErrors: New page: 맵 로드중: Valley.umap
[2022.12.14-18.05.29:064][518]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2022.12.14-18.05.29:065][518]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.14-18.05.29:065][518]LogContentBundle: [Container: Untitled_1] Deleting container.
[2022.12.14-18.05.29:065][518]MapCheck: New page: 맵 체크
[2022.12.14-18.05.29:065][518]LightingResults: New page: 라이팅 빌드
[2022.12.14-18.05.29:070][518]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.14-18.05.29:077][518]LogUObjectHash: Compacting FUObjectHashTables data took   0.30ms
[2022.12.14-18.05.29:078][518]LogWorld: UWorld::CleanupWorld for Valley, bSessionEnded=true, bCleanupResources=true
[2022.12.14-18.05.29:078][518]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.14-18.05.29:084][518]LogUObjectHash: Compacting FUObjectHashTables data took   0.23ms
[2022.12.14-18.05.29:088][518]LogUObjectHash: Compacting FUObjectHashTables data took   0.23ms
[2022.12.14-18.05.29:090][518]LogAudio: Display: Audio Device (ID: 1) registered with world 'Valley'.
[2022.12.14-18.05.29:090][518]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.14-18.05.29:090][518]LogAIModule: Creating AISystem for world Valley
[2022.12.14-18.05.29:094][518]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.14-18.05.29:100][518]LogUObjectHash: Compacting FUObjectHashTables data took   0.23ms
[2022.12.14-18.05.29:103][518]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.14-18.05.29:103][518]MapCheck: 맵 체크 완료: 오류 0 회, 경고 0 회, 소요 시간 0.078ms.
[2022.12.14-18.05.29:103][518]LogFileHelpers: Loading map 'Valley' took 0.062
[2022.12.14-18.06.38:569][414]LogEditorViewport: Clicking Background
[2022.12.14-18.06.38:632][420]LogEditorViewport: Clicking Background
[2022.12.14-18.06.39:490][523]LogEditorViewport: Clicking Background
[2022.12.14-18.06.39:571][532]LogEditorViewport: Clicking Background
[2022.12.14-18.06.57:216][508]LogSlate: Window '환경 라이트 믹서' being destroyed
[2022.12.14-18.06.57:220][508]LogSlate: Window '환경 라이트 믹서' being destroyed
[2022.12.14-18.07.00:092][848]Cmd: DELETE
[2022.12.14-18.07.00:092][848]Cmd: ACTOR DELETE
[2022.12.14-18.07.00:093][848]LogEditorActor: Deleted Actor: SkyLight
[2022.12.14-18.07.00:094][848]LogEditorActor: Deleted Actor: DirectionalLight
[2022.12.14-18.07.00:094][848]LogEditorActor: Deleted Actor: ExponentialHeightFog
[2022.12.14-18.07.00:094][848]LogEditorActor: Deleted Actor: SkyAtmosphere
[2022.12.14-18.07.00:099][848]LogUObjectHash: Compacting FUObjectHashTables data took   0.17ms
[2022.12.14-18.07.00:100][848]LogEditorActor: Deleted 4 Actors (0.008 secs)
[2022.12.14-18.07.08:735][882]Cmd: DELETE
[2022.12.14-18.07.08:735][882]Cmd: ACTOR DELETE
[2022.12.14-18.07.08:735][882]LogEditorActor: Deleted Actor: VolumetricCloud
[2022.12.14-18.07.08:739][882]LogUObjectHash: Compacting FUObjectHashTables data took   0.17ms
[2022.12.14-18.07.08:741][882]LogEditorActor: Deleted 1 Actors (0.007 secs)
[2022.12.14-18.07.10:796][129]LogDerivedDataCache: C:/Users/sojun/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:01.050 and deleted 0 files with total size 0 MiB. Scanned 1450 files in 1446 folders with total size 64 MiB.
[2022.12.14-18.07.13:173][408]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2022.12.14-18.07.13:173][408]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2022.12.14-18.07.13:173][408]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/DefaultLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2022.12.14-18.07.13:174][408]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2022.12.14-18.07.13:174][408]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
[2022.12.14-18.07.13:174][408]LogConfig: Warning: GConfig::Find attempting to access config with non-normalized path C:/Program Files/Epic Games/UE_5.1/Engine/Config/Layouts/UE4ClassicLayout.ini. Please use FConfigCacheIni::NormalizeConfigIniPath before accessing INI files through ConfigCache.
